PID,Price
P7160,951
P7161,738
P7162,672
P7163,284
P7164,90
P7165,505
P7166,460
P7167,723
P7168,262
P7169,681
P7170,705
P7171,186
P7172,605
P7173,728
P7174,359
P7175,913
P7176,562
P7177,218
P7178,81
P7179,892
P7180,517
P7181,213
P7182,173
P7183,768
P7184,889
P7185,570
P7186,442
P7187,874
P7188,331
P7189,365
P7190,70
P7191,885
P7192,444
P7193,444
P7194,129
P7195,258
P7196,732
P7197,116
P7198,456
P7199,338
P7200,93
P7201,778
P7202,792
P7203,434
P7204,292
P7205,884
P7206,289
P7207,576
P7208,642
P7209,519
P7210,648
P7211,696
P7212,874
P7213,488
P7214,964
P7215,934
P7216,436
P7217,79
P7218,310
P7219,729
P7220,280
P7221,221
P7222,499
P7223,252
P7224,446
P7225,877
P7226,397
P7227,834
P7228,155
P7229,397
P7230,634
P7231,787
P7232,296
P7233,699
P7234,706
P7235,737
P7236,81
P7237,728
P7238,176
P7239,832
P7240,189
P7241,825
P7242,918
P7243,942
P7244,492
P7245,931
P7246,399
P7247,482
P7248,977
P7249,615
P7250,414
P7251,331
P7252,772
P7253,734
P7254,875
P7255,200
P7256,448
P7257,211
P7258,640
P7259,500
P7260,529
P7261,991
P7262,849
P7263,519
P7264,551
P7265,288
P7266,401
P7267,705
P7268,866
P7269,473
P7270,364
P7271,263
P7272,299
P7273,676
P7274,915
P7275,140
P7276,726
P7277,806
P7278,767
P7279,298
P7280,198
P7281,82
P7282,875
P7283,499
P7284,281
P7285,223
P7286,977
P7287,566
P7288,420
P7289,101
P7290,459
P7291,350
P7292,454
P7293,845
P7294,316
P7295,124
P7296,883
P7297,502
P7298,886
P7299,329
P7300,711
P7301,353
P7302,437
P7303,645
P7304,820
P7305,674
P7306,219
P7307,885
P7308,933
P7309,239
P7310,342
P7311,478
P7312,892
P7313,474
P7314,837
P7315,891
P7316,999
P7317,948
P7318,944
P7319,996
P7320,135
P7321,880
P7322,579
P7323,98
P7324,866
P7325,997
P7326,192
P7327,734
P7328,343
P7329,357
P7330,396
P7331,267
P7332,381
P7333,699
P7334,616
P7335,408
P7336,676
P7337,538
P7338,136
P7339,278
P7340,994
P7341,854
P7342,131
P7343,659
P7344,835
P7345,301
P7346,733
P7347,213
P7348,537
P7349,401
P7350,596
P7351,150
P7352,869
P7353,685
P7354,758
P7355,277
P7356,110
P7357,949
P7358,750
P7359,651
P7360,571
P7361,797
P7362,833
P7363,182
P7364,727
P7365,862
P7366,417
P7367,229
P7368,460
P7369,466
P7370,70
P7371,666
P7372,735
P7373,323
P7374,501
P7375,53
P7376,231
P7377,794
P7378,557
P7379,525
P7380,161
P7381,786
P7382,397
P7383,219
P7384,453
P7385,320
P7386,179
P7387,432
P7388,905
P7389,928
P7390,794
P7391,161
P7392,374
P7393,463
P7394,756
P7395,844
P7396,236
P7397,63
P7398,278
P7399,231
P7400,459
P7401,102
P7402,824
P7403,527
P7404,648
P7405,183
P7406,91
P7407,834
P7408,906
P7409,465
P7410,909
P7411,597
P7412,459
P7413,235
P7414,935
P7415,356
P7416,664
P7417,409
P7418,399
P7419,690
P7420,535
P7421,736
P7422,361
P7423,652
P7424,547
P7425,507
P7426,573
P7427,719
P7428,958
P7429,571
P7430,284
P7431,183
P7432,162
P7433,209
P7434,407
P7435,784
P7436,636
P7437,300
P7438,865
P7439,865
P7440,154
P7441,658
P7442,645
P7443,632
P7444,778
P7445,244
P7446,368
P7447,587
P7448,236
P7449,896
P7450,741
P7451,700
P7452,217
P7453,634
P7454,235
P7455,628
P7456,532
P7457,611
P7458,350
P7459,499
P7460,861
P7461,601
P7462,449
P7463,442
P7464,383
P7465,785
P7466,141
P7467,995
P7468,459
P7469,665
P7470,947
P7471,345
P7472,766
P7473,393
P7474,180
P7475,788
P7476,363
P7477,498
P7478,976
P7479,834
P7480,586
P7481,438
P7482,771
P7483,504
P7484,634
P7485,275
P7486,254
P7487,830
P7488,520
P7489,108
P7490,943
P7491,270
P7492,778
P7493,635
P7494,142
P7495,205
P7496,275
P7497,725
P7498,125
P7499,517
P7500,956
P7501,633
P7502,332
P7503,286
P7504,553
P7505,227
P7506,716
P7507,173
P7508,712
P7509,601
P7510,462
P7511,706
P7512,477
P7513,515
P7514,707
P7515,730
P7516,844
P7517,211
P7518,409
P7519,251
P7520,657
P7521,611
P7522,640
P7523,566
P7524,173
P7525,398
P7526,198
P7527,635
P7528,666
P7529,585
P7530,775
P7531,162
P7532,431
P7533,342
P7534,188
P7535,951
P7536,369
P7537,935
P7538,512
P7539,447
P7540,598
P7541,273
P7542,267
P7543,478
P7544,101
P7545,601
P7546,872
P7547,341
P7548,477
P7549,798
P7550,234
P7551,812
P7552,548
P7553,843
P7554,685
P7555,357
P7556,322
P7557,916
P7558,229
P7559,685
P7560,875
P7561,138
P7562,507
P7563,904
P7564,852
P7565,459
P7566,731
P7567,571
P7568,285
P7569,638
P7570,523
P7571,263
P7572,964
P7573,602
P7574,251
P7575,422
P7576,280
P7577,748
P7578,294
P7579,981
P7580,801
P7581,700
P7582,934
P7583,956
P7584,577
P7585,867
P7586,865
P7587,831
P7588,465
P7589,202
P7590,350
P7591,657
P7592,430
P7593,319
P7594,972
P7595,76
P7596,638
P7597,657
P7598,468
P7599,921
P7600,721
P7601,137
P7602,694
P7603,471
P7604,831
P7605,414
P7606,137
P7607,686
P7608,163
P7609,100
P7610,714
P7611,955
P7612,590
P7613,257
P7614,700
P7615,391
P7616,972
P7617,374
P7618,144
P7619,784
P7620,309
P7621,575
P7622,979
P7623,802
P7624,732
P7625,917
P7626,975
P7627,562
P7628,366
P7629,993
P7630,977
P7631,850
P7632,442
P7633,51
P7634,217
P7635,646
P7636,782
P7637,377
P7638,178
P7639,656
P7640,286
P7641,915
P7642,575
P7643,928
P7644,655
P7645,401
P7646,498
P7647,911
P7648,556
P7649,65
P7650,245
P7651,857
P7652,118
P7653,699
P7654,753
P7655,833
P7656,173
P7657,544
P7658,616
P7659,433
P7660,396
P7661,563
P7662,361
P7663,332
P7664,817
P7665,472
P7666,734
P7667,154
P7668,204
P7669,385
P7670,440
P7671,556
P7672,838
P7673,934
P7674,594
P7675,908
P7676,597
P7677,755
P7678,393
P7679,295
P7680,356
P7681,194
P7682,500
P7683,348
P7684,643
P7685,157
P7686,957
P7687,756
P7688,807
P7689,827
P7690,884
P7691,334
P7692,665
P7693,456
P7694,105
P7695,435
P7696,731
P7697,735
P7698,594
P7699,844
P7700,459
P7701,232
P7702,802
P7703,709
P7704,776
P7705,743
P7706,609
P7707,325
P7708,956
P7709,663
P7710,78
P7711,197
P7712,797
P7713,773
P7714,522
P7715,234
P7716,531
P7717,613
P7718,518
P7719,726
P7720,528
P7721,661
P7722,84
P7723,830
P7724,702
P7725,762
P7726,272
P7727,681
P7728,480
P7729,429
P7730,918
P7731,76
P7732,248
P7733,281
P7734,344
P7735,51
P7736,290
P7737,682
P7738,662
P7739,704
P7740,481
P7741,296
P7742,468
P7743,482
P7744,237
P7745,283
P7746,921
P7747,149
P7748,270
P7749,341
P7750,684
P7751,450
P7752,573
P7753,806
P7754,607
P7755,92
P7756,997
P7757,983
P7758,181
P7759,57
P7760,632
P7761,861
P7762,583
P7763,416
P7764,729
P7765,359
P7766,912
P7767,249
P7768,109
P7769,738
P7770,261
P7771,713
P7772,107
P7773,595
P7774,663
P7775,886
P7776,426
P7777,107
P7778,462
P7779,602
P7780,131
P7781,772
P7782,315
P7783,845
P7784,250
P7785,921
P7786,534
P7787,141
P7788,324
P7789,573
P7790,502
P7791,725
P7792,479
P7793,487
P7794,251
P7795,310
P7796,738
P7797,330
P7798,198
P7799,194
P7800,267
P7801,653
P7802,652
P7803,286
P7804,433
P7805,410
P7806,559
P7807,167
P7808,500
P7809,715
P7810,599
P7811,354
P7812,801
P7813,895
P7814,402
P7815,314
P7816,617
P7817,823
P7818,275
P7819,820
P7820,948
P7821,756
P7822,486
P7823,773
P7824,258
P7825,958
P7826,943
P7827,544
P7828,422
P7829,642
P7830,751
P7831,522
P7832,949
P7833,942
P7834,520
P7835,205
P7836,304
P7837,159
P7838,141
P7839,376
P7840,945
P7841,835
P7842,432
P7843,249
P7844,797
P7845,63
P7846,609
P7847,106
P7848,315
P7849,553
P7850,545
P7851,707
P7852,711
P7853,698
P7854,978
P7855,529
P7856,174
P7857,226
P7858,249
P7859,920
P7860,490
P7861,264
P7862,590
P7863,240
P7864,380
P7865,736
P7866,636
P7867,440
P7868,381
P7869,956
P7870,678
P7871,735
P7872,146
P7873,404
P7874,858
P7875,727
P7876,127
P7877,991
P7878,973
P7879,632
P7880,588
P7881,764
P7882,407
P7883,752
P7884,473
P7885,719
P7886,514
P7887,274
P7888,788
P7889,354
P7890,944
P7891,226
P7892,902
P7893,734
P7894,79
P7895,252
P7896,307
P7897,235
P7898,68
P7899,994
P7900,821
P7901,903
P7902,134
P7903,378
P7904,670
P7905,891
P7906,561
P7907,954
P7908,907
P7909,854
P7910,347
P7911,456
P7912,71
P7913,210
P7914,823
P7915,690
P7916,834
P7917,768
P7918,611
P7919,429
P7920,553
P7921,695
P7922,319
P7923,384
P7924,300
P7925,189
P7926,498
P7927,802
P7928,170
P7929,968
P7930,222
P7931,721
P7932,123
P7933,566
P7934,949
P7935,184
P7936,770
P7937,801
P7938,481
P7939,341
P7940,476
P7941,355
P7942,581
P7943,965
P7944,637
P7945,809
P7946,984
P7947,503
P7948,743
P7949,608
P7950,658
P7951,374
P7952,189
P7953,891
P7954,741
P7955,426
P7956,361
P7957,900
P7958,724
P7959,250
P7960,449
P7961,514
P7962,58
P7963,783
P7964,85
P7965,652
P7966,279
P7967,464
P7968,498
P7969,79
P7970,360
P7971,538
P7972,606
P7973,63
P7974,719
P7975,525
P7976,139
P7977,385
P7978,124
P7979,547
P7980,429
P7981,1000
P7982,724
P7983,170
P7984,297
P7985,941
P7986,215
P7987,76
P7988,214
P7989,510
P7990,619
P7991,649
P7992,89
P7993,593
P7994,954
P7995,611
P7996,308
P7997,825
P7998,633
P7999,129
P8000,913
P8001,159
P8002,727
P8003,776
P8004,949
P8005,542
P8006,135
P8007,718
P8008,745
P8009,113
P8010,784
P8011,194
P8012,616
P8013,467
P8014,69
P8015,370
P8016,401
P8017,926
P8018,926
P8019,572
P8020,655
P8021,233
P8022,544
P8023,579
P8024,456
P8025,194
P8026,115
P8027,140
P8028,443
P8029,751
P8030,397
P8031,902
P8032,989
P8033,410
P8034,91
P8035,816
P8036,243
P8037,663
P8038,158
P8039,415
P8040,157
P8041,558
P8042,124
P8043,913
P8044,1000
P8045,85
P8046,986
P8047,251
P8048,550
P8049,121
P8050,921
P8051,167
P8052,719
P8053,299
P8054,874
P8055,449
P8056,795
P8057,826
P8058,235
P8059,307
P8060,190
P8061,456
P8062,673
P8063,944
P8064,233
P8065,630
P8066,958
P8067,584
P8068,375
P8069,784
P8070,699
P8071,488
P8072,585
P8073,540
P8074,820
P8075,175
P8076,651
P8077,531
P8078,472
P8079,797
P8080,801
P8081,385
P8082,292
P8083,57
P8084,950
P8085,347
P8086,445
P8087,137
P8088,863
P8089,629
P8090,497
P8091,481
P8092,282
P8093,684
P8094,701
P8095,786
P8096,115
P8097,530
P8098,908
P8099,714
P8100,79
P8101,535
P8102,383
P8103,839
P8104,847
P8105,284
P8106,735
P8107,350
P8108,453
P8109,516
P8110,114
P8111,208
P8112,643
P8113,180
P8114,377
P8115,489
P8116,465
P8117,934
P8118,680
P8119,351
P8120,345
P8121,408
P8122,703
P8123,319
P8124,361
P8125,466
P8126,514
P8127,980
P8128,681
P8129,638
P8130,144
P8131,627
P8132,757
P8133,943
P8134,673
P8135,871
P8136,954
P8137,801
P8138,884
P8139,201
P8140,76
P8141,953
P8142,613
P8143,280
P8144,960
P8145,400
P8146,466
P8147,808
P8148,371
P8149,110
P8150,155
P8151,370
P8152,892
P8153,974
P8154,564
P8155,787
P8156,524
P8157,429
P8158,900
P8159,171
P8160,550
P8161,408
P8162,434
P8163,904
P8164,110
P8165,355
P8166,137
P8167,281
P8168,574
P8169,576
P8170,416
P8171,760
P8172,620
P8173,284
P8174,652
P8175,318
P8176,681
P8177,956
P8178,965
P8179,542
P8180,773
P8181,683
P8182,983
P8183,245
P8184,355
P8185,661
P8186,449
P8187,657
P8188,214
P8189,841
P8190,477
P8191,610
P8192,591
P8193,742
P8194,734
P8195,395
P8196,996
P8197,870
P8198,400
P8199,724
P8200,183
P8201,899
P8202,236
P8203,789
P8204,250
P8205,209
P8206,59
P8207,64
P8208,589
P8209,243
P8210,582
P8211,84
P8212,880
P8213,274
P8214,994
P8215,253
P8216,179
P8217,611
P8218,667
P8219,80
P8220,852
P8221,933
P8222,318
P8223,947
P8224,227
P8225,898
P8226,814
P8227,862
P8228,186
P8229,671
P8230,386
P8231,341
P8232,74
P8233,276
P8234,777
P8235,857
P8236,951
P8237,661
P8238,338
P8239,1000
P8240,870
P8241,113
P8242,685
P8243,550
P8244,612
P8245,872
P8246,937
P8247,520
P8248,878
P8249,406
P8250,401
P8251,824
P8252,179
P8253,770
P8254,422
P8255,394
P8256,203
P8257,919
P8258,526
P8259,146
P8260,436
P8261,551
P8262,287
P8263,168
P8264,343
P8265,396
P8266,99
P8267,582
P8268,719
P8269,677
P8270,89
P8271,566
P8272,407
P8273,116
P8274,892
P8275,326
P8276,300
P8277,536
P8278,905
P8279,979
P8280,148
P8281,569
P8282,541
P8283,885
P8284,624
P8285,544
P8286,731
P8287,820
P8288,651
P8289,224
P8290,490
P8291,710
P8292,817
P8293,396
P8294,898
P8295,534
P8296,61
P8297,726
P8298,163
P8299,388
P8300,101
P8301,148
P8302,238
P8303,672
P8304,558
P8305,131
P8306,675
P8307,279
P8308,843
P8309,779
P8310,474
P8311,72
P8312,632
P8313,964
P8314,580
P8315,645
P8316,781
P8317,349
P8318,756
P8319,497
P8320,267
P8321,843
P8322,820
P8323,228
P8324,195
P8325,572
P8326,69
P8327,287
P8328,616
P8329,64
P8330,934
P8331,978
P8332,842
P8333,118
P8334,1000
P8335,976
P8336,63
P8337,908
P8338,676
P8339,158
P8340,929
P8341,686
P8342,709
P8343,390
P8344,923
P8345,631
P8346,962
P8347,946
P8348,70
P8349,426
P8350,863
P8351,564
P8352,983
P8353,693
P8354,996
P8355,856
P8356,518
P8357,898
P8358,887
P8359,101
P8360,892
P8361,675
P8362,792
P8363,844
P8364,854
P8365,634
P8366,772
P8367,897
P8368,508
P8369,362
P8370,511
P8371,951
P8372,753
P8373,109
P8374,566
P8375,574
P8376,208
P8377,243
P8378,278
P8379,640
P8380,554
P8381,736
P8382,167
P8383,557
P8384,905
P8385,310
P8386,132
P8387,133
P8388,247
P8389,284
P8390,199
P8391,606
P8392,318
P8393,372
P8394,318
P8395,887
P8396,61
P8397,338
P8398,292
P8399,161
P8400,654
P8401,652
P8402,932
P8403,333
P8404,84
P8405,508
P8406,347
P8407,581
P8408,690
P8409,539
P8410,727
P8411,815
P8412,685
P8413,671
P8414,521
P8415,89
P8416,381
P8417,561
P8418,545
P8419,376
P8420,257
P8421,280
P8422,346
P8423,264
P8424,640
P8425,114
P8426,164
P8427,886
P8428,280
P8429,65
P8430,970
P8431,521
P8432,243
P8433,272
P8434,206
P8435,527
P8436,722
P8437,977
P8438,303
P8439,410
P8440,609
P8441,178
P8442,541
P8443,167
P8444,475
P8445,375
P8446,92
P8447,938
P8448,749
P8449,267
P8450,457
P8451,679
P8452,293
P8453,393
P8454,663
P8455,427
P8456,531
P8457,910
P8458,400
P8459,949
P8460,786
P8461,898
P8462,894
P8463,939
P8464,549
P8465,210
P8466,856
P8467,560
P8468,99
P8469,830
P8470,159
P8471,875
P8472,434
P8473,680
P8474,537
P8475,200
P8476,937
P8477,942
P8478,655
P8479,813
P8480,197
P8481,1000
P8482,253
P8483,737
P8484,797
P8485,163
P8486,644
P8487,601
P8488,584
P8489,515
P8490,548
P8491,813
P8492,248
P8493,105
P8494,828
P8495,167
P8496,150
P8497,949
P8498,872
P8499,386
P8500,992
P8501,581
P8502,368
P8503,783
P8504,743
P8505,387
P8506,542
P8507,265
P8508,965
P8509,996
P8510,679
P8511,743
P8512,738
P8513,129
P8514,307
P8515,678
P8516,581
P8517,191
P8518,547
P8519,393
P8520,793
P8521,842
P8522,111
P8523,965
P8524,126
P8525,402
P8526,53
P8527,275
P8528,995
P8529,139
P8530,914
P8531,542
P8532,271
P8533,186
P8534,944
P8535,295
P8536,585
P8537,92
P8538,315
P8539,819
P8540,882
P8541,143
P8542,515
P8543,682
P8544,159
P8545,159
P8546,255
P8547,247
P8548,313
P8549,85
P8550,350
P8551,763
P8552,725
P8553,391
P8554,808
P8555,104
P8556,934
P8557,416
P8558,662
P8559,876
P8560,644
P8561,502
P8562,353
P8563,282
P8564,229
P8565,395
P8566,548
P8567,793
P8568,225
P8569,581
P8570,267
P8571,149
P8572,850
P8573,761
P8574,963
P8575,887
P8576,443
P8577,329
P8578,940
P8579,935
P8580,525
P8581,651
P8582,710
P8583,652
P8584,229
P8585,721
P8586,85
P8587,200
P8588,359
P8589,277
P8590,899
P8591,291
P8592,578
P8593,151
P8594,345
P8595,352
P8596,412
P8597,869
P8598,821
P8599,608
P8600,432
P8601,514
P8602,599
P8603,217
P8604,481
P8605,479
P8606,921
P8607,538
P8608,344
P8609,594
P8610,417
P8611,398
P8612,805
P8613,509
P8614,403
P8615,906
P8616,612
P8617,229
P8618,796
P8619,716
P8620,774
P8621,585
P8622,373
P8623,150
P8624,216
P8625,709
P8626,383
P8627,497
P8628,53
P8629,553
P8630,598
P8631,221
P8632,579
P8633,930
P8634,711
P8635,192
P8636,269
P8637,662
P8638,650
P8639,81
P8640,758
P8641,270
P8642,906
P8643,506
P8644,412
P8645,290
P8646,934
P8647,771
P8648,363
P8649,78
P8650,822
P8651,519
P8652,332
P8653,539
P8654,651
P8655,591
P8656,166
P8657,452
P8658,930
P8659,247
P8660,902
P8661,595
P8662,520
P8663,150
P8664,592
P8665,310
P8666,318
P8667,994
P8668,581
P8669,793
P8670,483
P8671,383
P8672,122
P8673,149
P8674,199
P8675,790
P8676,610
P8677,964
P8678,920
P8679,950
P8680,425
P8681,505
P8682,920
P8683,142
P8684,259
P8685,613
P8686,673
P8687,606
P8688,279
P8689,106
P8690,912
P8691,404
P8692,333
P8693,318
P8694,948
P8695,320
P8696,791
P8697,669
P8698,282
P8699,528
P8700,488
P8701,667
P8702,115
P8703,705
P8704,957
P8705,467
P8706,868
P8707,249
P8708,448
P8709,288
P8710,414
P8711,178
P8712,101
P8713,461
P8714,720
P8715,861
P8716,528
P8717,128
P8718,55
P8719,754
P8720,602
P8721,410
P8722,239
P8723,399
P8724,704
P8725,406
P8726,208
P8727,721
P8728,565
P8729,812
P8730,372
P8731,915
P8732,332
P8733,460
P8734,785
P8735,591
P8736,907
P8737,501
P8738,727
P8739,785
P8740,82
P8741,512
P8742,443
P8743,537
P8744,785
P8745,441
P8746,464
P8747,569
P8748,798
P8749,121
P8750,531
P8751,898
P8752,802
P8753,811
P8754,323
P8755,374
P8756,329
P8757,187
P8758,338
P8759,459
P8760,442
P8761,613
P8762,256
P8763,425
P8764,276
P8765,118
P8766,97
P8767,793
P8768,993
P8769,569
P8770,144
P8771,210
P8772,365
P8773,230
P8774,674
P8775,325
P8776,234
P8777,338
P8778,715
P8779,973
P8780,971
P8781,177
P8782,180
P8783,413
P8784,491
P8785,383
P8786,994
P8787,602
P8788,520
P8789,921
P8790,911
P8791,727
P8792,730
P8793,435
P8794,676
P8795,882
P8796,726
P8797,624
P8798,310
P8799,542
P8800,152
P8801,424
P8802,630
P8803,170
P8804,624
P8805,956
P8806,712
P8807,410
P8808,587
P8809,490
P8810,307
P8811,114
P8812,731
P8813,570
P8814,940
P8815,194
P8816,199
P8817,510
P8818,801
P8819,429
P8820,278
P8821,678
P8822,811
P8823,887
P8824,340
P8825,406
P8826,534
P8827,63
P8828,952
P8829,413
P8830,439
P8831,677
P8832,519
P8833,798
P8834,517
P8835,510
P8836,760
P8837,671
P8838,413
P8839,593
P8840,111
P8841,342
P8842,603
P8843,657
P8844,848
P8845,996
P8846,576
P8847,327
P8848,819
P8849,341
P8850,663
P8851,281
P8852,258
P8853,383
P8854,559
P8855,72
P8856,440
P8857,682
P8858,456
P8859,230
P8860,811
P8861,644
P8862,645
P8863,574
P8864,803
P8865,880
P8866,177
P8867,312
P8868,210
P8869,539
P8870,985
P8871,880
P8872,375
P8873,399
P8874,711
P8875,81
P8876,419
P8877,736
P8878,632
P8879,950
P8880,254
P8881,768
P8882,398
P8883,858
P8884,554
P8885,933
P8886,911
P8887,873
P8888,377
P8889,883
P8890,620
P8891,185
P8892,900
P8893,373
P8894,907
P8895,269
P8896,212
P8897,513
P8898,188
P8899,736
P8900,239
P8901,363
P8902,97
P8903,812
P8904,784
P8905,596
P8906,251
P8907,422
P8908,815
P8909,783
P8910,573
P8911,334
P8912,133
P8913,897
P8914,915
P8915,463
P8916,944
P8917,715
P8918,224
P8919,955
P8920,90
P8921,690
P8922,225
P8923,837
P8924,427
P8925,660
P8926,704
P8927,755
P8928,370
P8929,869
P8930,288
P8931,547
P8932,57
P8933,98
P8934,200
P8935,388
P8936,589
P8937,945
P8938,891
P8939,127
P8940,161
P8941,634
P8942,905
P8943,692
P8944,607
P8945,102
P8946,660
P8947,90
P8948,950
P8949,597
P8950,375
P8951,163
P8952,492
P8953,207
P8954,466
P8955,239
P8956,386
P8957,882
P8958,409
P8959,169
P8960,853
P8961,608
P8962,842
P8963,645
P8964,462
P8965,612
P8966,136
P8967,982
P8968,86
P8969,336
P8970,853
P8971,929
P8972,170
P8973,989
P8974,204
P8975,486
P8976,267
P8977,764
P8978,630
P8979,826
P8980,828
P8981,590
P8982,622
P8983,598
P8984,667
P8985,651
P8986,121
P8987,756
P8988,694
P8989,333
P8990,461
P8991,957
P8992,103
P8993,397
P8994,305
P8995,812
P8996,634
P8997,172
P8998,550
P8999,377
P9000,431
P9001,295
P9002,175
P9003,233
P9004,204
P9005,600
P9006,688
P9007,738
P9008,981
P9009,288
P9010,90
P9011,507
P9012,117
P9013,539
P9014,434
P9015,640
P9016,279
P9017,696
P9018,909
P9019,728
P9020,675
P9021,323
P9022,450
P9023,423
P9024,710
P9025,678
P9026,397
P9027,179
P9028,443
P9029,630
P9030,184
P9031,140
P9032,579
P9033,692
P9034,352
P9035,296
P9036,337
P9037,854
P9038,977
P9039,739
P9040,525
P9041,430
P9042,520
P9043,913
P9044,74
P9045,360
P9046,925
P9047,345
P9048,124
P9049,534
P9050,516
P9051,910
P9052,224
P9053,895
P9054,745
P9055,520
P9056,687
P9057,678
P9058,310
P9059,77
P9060,910
P9061,911
P9062,533
P9063,118
P9064,180
P9065,244
P9066,421
P9067,397
P9068,944
P9069,887
P9070,458
P9071,440
P9072,182
P9073,251
P9074,386
P9075,228
P9076,144
P9077,800
P9078,634
P9079,860
P9080,820
P9081,143
P9082,73
P9083,190
P9084,304
P9085,417
P9086,672
P9087,425
P9088,436
P9089,757
P9090,766
P9091,795
P9092,661
P9093,577
P9094,897
P9095,693
P9096,569
P9097,543
P9098,287
P9099,520
P9100,477
P9101,538
P9102,107
P9103,81
P9104,630
P9105,933
P9106,529
P9107,355
P9108,287
P9109,449
P9110,862
P9111,70
P9112,381
P9113,964
P9114,258
P9115,178
P9116,967
P9117,426
P9118,562
P9119,772
P9120,512
P9121,528
P9122,410
P9123,108
P9124,395
P9125,87
P9126,155
P9127,64
P9128,876
P9129,727
P9130,993
P9131,593
P9132,992
P9133,743
P9134,75
P9135,945
P9136,642
P9137,921
P9138,958
P9139,538
P9140,927
P9141,207
P9142,424
P9143,943
P9144,354
P9145,813
P9146,465
P9147,631
P9148,939
P9149,496
P9150,66
P9151,573
P9152,439
P9153,952
P9154,442
P9155,383
P9156,423
P9157,887
P9158,997
P9159,563
P9160,216
P9161,179
P9162,295
P9163,919
P9164,340
P9165,516
P9166,664
P9167,933
P9168,931
P9169,992
P9170,841
P9171,381
P9172,801
P9173,988
P9174,789
P9175,577
P9176,236
P9177,585
P9178,997
P9179,158
P9180,757
P9181,223
P9182,907
P9183,721
P9184,351
P9185,719
P9186,285
P9187,565
P9188,293
P9189,482
P9190,138
P9191,193
P9192,636
P9193,136
P9194,579
P9195,320
P9196,772
P9197,557
P9198,504
P9199,180
P9200,972
P9201,981
P9202,959
P9203,641
P9204,281
P9205,353
P9206,208
P9207,557
P9208,875
P9209,590
P9210,1000
P9211,826
P9212,832
P9213,346
P9214,848
P9215,852
P9216,930
P9217,255
P9218,111
P9219,261
P9220,885
P9221,704
P9222,123
P9223,531
P9224,314
P9225,176
P9226,537
P9227,570
P9228,83
P9229,744
P9230,665
P9231,409
P9232,444
P9233,233
P9234,702
P9235,353
P9236,210
P9237,282
P9238,785
P9239,112
P9240,832
P9241,165
P9242,560
P9243,553
P9244,759
P9245,278
P9246,126
P9247,111
P9248,663
P9249,563
P9250,598
P9251,837
P9252,307
P9253,759
P9254,173
P9255,597
P9256,216
P9257,510
P9258,484
P9259,542
P9260,704
P9261,566
P9262,956
P9263,743
P9264,732
P9265,884
P9266,545
P9267,270
P9268,151
P9269,300
P9270,268
P9271,250
P9272,337
P9273,521
P9274,481
P9275,316
P9276,255
P9277,823
P9278,111
P9279,623
P9280,745
P9281,931
P9282,56
P9283,948
P9284,316
P9285,141
P9286,542
P9287,692
P9288,786
P9289,519
P9290,915
P9291,405
P9292,422
P9293,465
P9294,405
P9295,362
P9296,406
P9297,880
P9298,434
P9299,990
P9300,533
P9301,696
P9302,749
P9303,812
P9304,161
P9305,457
P9306,928
P9307,760
P9308,462
P9309,472
P9310,821
P9311,723
P9312,444
P9313,534
P9314,59
P9315,305
P9316,376
P9317,825
P9318,251
P9319,961
P9320,524
P9321,493
P9322,294
P9323,181
P9324,629
P9325,984
P9326,933
P9327,541
P9328,735
P9329,984
P9330,226
P9331,563
P9332,461
P9333,719
P9334,800
P9335,960
P9336,886
P9337,948
P9338,462
P9339,298
P9340,508
P9341,92
P9342,540
P9343,309
P9344,462
P9345,787
P9346,71
P9347,632
P9348,529
P9349,696
P9350,597
P9351,122
P9352,74
P9353,589
P9354,878
P9355,890
P9356,909
P9357,735
P9358,720
P9359,962
P9360,406
P9361,288
P9362,655
P9363,269
P9364,554
P9365,242
P9366,731
P9367,540
P9368,958
P9369,553
P9370,291
P9371,611
P9372,719
P9373,477
P9374,441
P9375,768
P9376,501
P9377,109
P9378,288
P9379,810
P9380,219
P9381,700
P9382,545
P9383,319
P9384,696
P9385,794
P9386,472
P9387,580
P9388,483
P9389,266
P9390,951
P9391,319
P9392,277
P9393,465
P9394,498
P9395,920
P9396,321
P9397,776
P9398,277
P9399,717
P9400,78
P9401,734
P9402,689
P9403,464
P9404,341
P9405,875
P9406,594
P9407,491
P9408,192
P9409,717
P9410,312
P9411,890
P9412,879
P9413,182
P9414,329
P9415,184
P9416,563
P9417,681
P9418,429
P9419,485
P9420,696
P9421,768
P9422,853
P9423,88
P9424,268
P9425,226
P9426,681
P9427,352
P9428,710
P9429,757
P9430,275
P9431,998
P9432,188
P9433,814
P9434,764
P9435,990
P9436,250
P9437,767
P9438,611
P9439,778
P9440,106
P9441,71
P9442,808
P9443,309
P9444,500
P9445,540
P9446,800
P9447,173
P9448,863
P9449,378
P9450,212
P9451,305
P9452,92
P9453,397
P9454,340
P9455,699
P9456,338
P9457,536
P9458,464
P9459,951
P9460,88
P9461,616
P9462,663
P9463,355
P9464,94
P9465,216
P9466,91
P9467,393
P9468,947
P9469,341
P9470,830
P9471,342
P9472,617
P9473,525
P9474,217
P9475,356
P9476,352
P9477,128
P9478,913
P9479,635
P9480,948
P9481,354
P9482,157
P9483,90
P9484,400
P9485,96
P9486,313
P9487,711
P9488,208
P9489,299
P9490,762
